experience_years,course_grades,projects_completed,extracurriculars,job_offer,C++,Data Analysis,Java,Machine Learning,Python,SQL
1,64.41,2,3,1,0,0,0,0,1,0
1,64.07,6,2,0,3,3,0,3,0,0
1,90.05,7,3,1,0,0,0,2,0,2
5,72.49,4,2,0,0,3,3,3,0,0
5,88.69,2,3,1,3,3,3,0,0,0
5,68.0,3,3,1,1,0,0,0,0,0
1,78.4,2,2,0,0,1,0,0,0,0
2,70.61,2,0,0,0,0,0,0,2,2
0,78.06,8,3,0,0,3,3,0,0,3
4,90.76,3,2,1,0,0,0,2,0,2
0,90.48,5,2,1,0,0,0,1,0,0
0,80.63,2,3,1,2,0,0,0,0,2
4,97.13,7,0,0,0,2,2,0,0,0
1,70.55,3,4,1,0,3,3,0,0,3
2,69.61,7,1,0,0,0,1,0,0,0
2,84.55,1,4,1,0,3,3,3,0,0
0,84.85,8,3,0,2,0,2,0,0,0
4,61.86,1,3,0,0,2,2,0,0,0
3,84.31,2,2,1,1,0,0,0,0,0
1,74.98,2,0,0,3,0,0,0,3,3
0,89.9,4,0,1,0,1,0,0,0,0
2,92.32,2,3,0,0,0,0,2,0,2
5,82.09,7,0,0,2,0,0,2,0,0
5,60.07,9,1,1,0,0,2,2,0,0
4,85.45,6,0,1,0,0,1,0,0,0
4,89.96,0,0,0,0,0,1,0,0,0
0,69.96,5,2,1,0,0,3,3,0,3
3,78.59,1,3,0,2,0,2,0,0,0
2,98.63,7,0,1,2,0,0,2,0,0
0,71.92,9,3,0,0,3,3,0,0,3
3,68.93,7,0,1,0,0,0,0,2,2
4,68.43,6,0,0,0,3,3,0,3,0
5,82.35,7,0,1,0,0,2,2,0,0
1,97.99,0,2,0,2,0,0,0,0,2
5,84.35,7,0,0,0,0,1,0,0,0
2,72.13,0,4,1,0,0,0,1,0,0
2,85.54,2,1,1,0,0,2,0,2,0
5,84.99,3,0,0,3,0,3,3,0,0
5,83.88,2,4,1,3,0,3,0,3,0
3,66.38,1,3,1,3,3,3,0,0,0
0,85.38,2,2,1,2,2,0,0,0,0
4,77.21,8,3,1,0,3,0,0,3,3
3,60.74,1,2,0,0,0,0,0,0,1
1,81.59,4,3,0,0,1,0,0,0,0
5,99.57,2,3,0,3,3,0,3,0,0
1,73.99,8,1,1,0,0,0,0,1,0
1,98.62,6,1,1,3,3,0,0,3,0
3,63.85,9,1,0,0,0,1,0,0,0
4,89.3,2,3,1,0,0,0,0,1,0
2,64.57,1,2,0,0,1,0,0,0,0
0,70.94,1,1,0,0,2,2,0,0,0
2,82.83,4,2,0,0,2,0,0,0,2
4,83.71,8,2,0,0,0,2,0,2,0
2,91.01,1,0,1,2,2,0,0,0,0
5,84.61,1,4,0,3,3,0,3,0,0
5,83.74,7,3,1,0,0,0,1,0,0
3,96.49,2,4,0,3,3,0,0,3,0
1,78.09,2,3,1,1,0,0,0,0,0
4,69.01,5,2,1,0,2,0,2,0,0
4,66.47,5,4,0,2,0,0,0,0,2
2,76.0,5,0,1,2,2,0,0,0,0
3,88.51,4,4,1,0,0,0,2,2,0
2,61.7,3,4,1,3,3,3,0,0,0
2,65.16,8,0,1,0,0,0,0,0,1
4,64.24,3,0,0,0,2,0,0,2,0
2,83.41,0,1,0,0,3,3,0,0,3
1,69.71,7,3,0,0,0,0,0,0,1
2,66.65,7,2,0,0,1,0,0,0,0
1,83.71,2,4,0,0,2,0,0,0,2
4,90.45,8,4,1,1,0,0,0,0,0
3,73.29,6,2,0,0,3,3,3,0,0
5,83.13,6,0,1,0,0,0,1,0,0
1,63.92,4,0,0,0,0,0,0,0,1
3,97.41,2,4,1,0,0,0,1,0,0
3,73.48,9,4,0,3,3,0,0,3,0
1,99.9,4,2,1,0,2,0,0,0,2
4,99.14,2,2,0,0,2,2,0,0,0
0,91.15,2,3,0,0,2,0,0,2,0
3,60.8,0,0,0,2,0,0,2,0,0
3,81.74,3,1,0,0,0,0,0,1,0
4,63.47,8,1,0,0,2,0,0,2,0
4,95.81,5,2,1,0,0,0,0,1,0
2,91.59,5,3,0,0,2,2,0,0,0
4,98.89,5,4,0,0,2,0,0,2,0
3,84.34,4,2,1,3,0,3,0,3,0
1,80.89,1,2,0,0,2,0,2,0,0
0,80.76,4,2,1,3,0,3,0,0,3
2,75.46,9,1,1,2,0,0,2,0,0
1,78.75,2,2,1,0,3,3,0,0,3
0,85.42,9,3,0,0,2,0,2,0,0
0,97.32,1,1,1,3,0,3,0,0,3
0,83.84,3,3,0,0,0,0,1,0,0
5,94.28,9,1,1,0,0,0,0,1,0
1,94.51,8,3,1,2,0,0,2,0,0
2,80.75,6,0,0,0,0,0,2,2,0
2,73.9,9,0,1,2,0,2,0,0,0
0,85.58,8,1,0,3,3,0,3,0,0
1,77.84,2,0,0,0,2,2,0,0,0
5,63.26,1,4,1,0,0,0,0,1,0
0,75.11,8,3,1,0,0,0,0,1,0
4,99.76,5,1,1,0,2,2,0,0,0
2,61.94,9,0,0,3,3,0,0,0,3
3,87.87,3,1,0,0,0,0,1,0,0
0,93.65,3,4,0,0,0,0,0,0,1
4,85.95,9,1,0,0,0,0,2,0,2
2,82.79,9,1,1,0,0,2,2,0,0
5,88.3,5,2,1,3,0,3,0,0,3
1,77.17,6,2,0,0,0,0,0,1,0
2,63.65,9,2,1,0,1,0,0,0,0
1,98.49,4,2,0,0,3,3,0,3,0
1,77.29,7,3,0,3,0,0,3,3,0
5,86.62,9,4,1,2,2,0,0,0,0
5,81.25,0,1,0,0,0,0,0,0,1
0,62.19,0,4,0,0,0,0,1,0,0
0,98.11,3,1,0,0,0,0,1,0,0
2,91.7,7,2,0,0,0,2,0,0,2
5,65.96,7,3,1,1,0,0,0,0,0
4,99.27,5,1,0,1,0,0,0,0,0
2,89.48,4,1,0,0,3,3,0,3,0
3,78.89,9,0,0,0,0,0,0,0,1
1,84.45,9,3,0,0,2,2,0,0,0
1,64.27,1,3,0,0,0,2,2,0,0
0,82.42,4,3,1,0,0,0,0,1,0
4,62.95,4,4,0,0,0,0,0,1,0
5,81.79,1,2,1,0,3,0,3,3,0
5,82.11,7,0,1,0,3,3,3,0,0
0,94.98,9,4,0,0,0,0,1,0,0
3,89.0,4,2,1,0,0,0,2,2,0
2,69.98,4,1,1,0,3,0,0,3,3
2,95.54,0,0,1,0,0,0,1,0,0
4,82.93,0,4,1,0,0,3,3,0,3
0,84.26,0,0,0,0,0,0,0,0,1
0,66.76,7,2,0,0,0,3,3,3,0
3,94.31,9,4,0,0,3,3,0,3,0
2,97.24,1,4,1,0,2,2,0,0,0
0,91.0,7,0,0,3,3,0,3,0,0
5,97.63,5,1,0,0,0,1,0,0,0
4,72.09,4,1,1,2,0,2,0,0,0
2,94.44,5,1,0,0,3,0,3,3,0
3,79.56,3,2,0,0,0,1,0,0,0
4,66.56,2,0,0,3,3,0,0,3,0
1,86.75,3,2,0,0,0,0,2,0,2
5,87.36,8,2,1,0,2,0,0,0,2
3,71.48,7,1,0,0,0,0,0,2,2
4,61.1,7,1,1,0,0,3,3,3,0
0,67.99,0,1,0,0,0,0,0,0,1
1,75.99,4,0,1,0,3,3,3,0,0
3,66.7,5,0,0,0,0,0,1,0,0
0,67.76,8,1,0,2,0,2,0,0,0
5,75.66,9,2,0,3,0,0,3,0,3
1,98.47,9,0,1,0,0,0,0,1,0
2,90.57,5,4,0,0,0,0,3,3,3
0,72.79,0,2,1,0,1,0,0,0,0
4,98.06,0,2,0,0,0,2,2,0,0
3,85.83,6,3,1,2,0,0,0,0,2
1,78.22,2,0,1,3,3,0,0,3,0
0,78.73,6,4,0,2,2,0,0,0,0
2,76.43,4,0,0,3,0,0,3,3,0
3,69.32,0,2,1,2,0,2,0,0,0
3,75.47,7,0,0,0,3,3,3,0,0
0,81.12,8,2,1,2,0,2,0,0,0
2,81.12,5,4,1,0,0,0,3,3,3
5,90.47,1,2,1,0,1,0,0,0,0
5,74.35,8,1,0,3,3,3,0,0,0
1,88.67,1,2,0,0,0,2,2,0,0
0,83.12,5,1,1,0,0,1,0,0,0
1,98.47,9,4,1,2,2,0,0,0,0
5,75.41,3,4,1,0,2,0,2,0,0
3,96.05,5,2,1,0,0,0,1,0,0
1,92.83,3,1,0,3,3,3,0,0,0
2,85.51,2,2,1,3,3,0,0,3,0
4,86.18,7,4,1,0,2,2,0,0,0
5,63.39,4,1,0,0,3,0,3,3,0
5,98.01,0,3,1,0,0,0,2,0,2
2,64.28,7,3,1,0,0,3,0,3,3
1,82.53,2,4,0,0,0,0,0,0,1
0,73.2,3,1,1,2,0,0,2,0,0
3,77.19,8,2,0,2,0,2,0,0,0
4,84.41,2,4,1,0,0,0,2,0,2
0,96.35,4,4,0,2,0,0,0,0,2
0,78.3,7,0,0,0,0,0,1,0,0
2,99.51,5,2,0,0,0,0,1,0,0
1,83.71,2,2,0,0,2,0,2,0,0
5,66.42,7,3,1,0,0,0,0,0,1
5,67.6,4,0,0,0,0,0,0,1,0
2,88.64,5,2,1,3,0,0,0,3,3
1,62.02,2,2,0,1,0,0,0,0,0
2,79.21,7,3,0,2,0,0,2,0,0
5,65.93,3,0,0,0,0,3,3,3,0
0,77.33,8,0,1,0,0,0,1,0,0
3,90.0,4,1,0,2,0,0,0,0,2
1,78.35,0,4,0,0,0,0,1,0,0
4,66.54,8,1,0,3,0,0,3,3,0
4,70.08,7,0,0,2,0,0,2,0,0
0,74.7,4,3,1,0,0,0,0,1,0
2,62.78,2,1,0,0,0,0,3,3,3
2,83.37,8,3,1,0,0,3,3,0,3
5,84.3,6,0,1,0,0,2,2,0,0
0,62.49,7,3,1,3,3,0,3,0,0
5,76.09,2,1,0,2,2,0,0,0,0
5,76.56,5,0,1,0,1,0,0,0,0
4,73.35,3,0,1,0,1,0,0,0,0
5,82.31,2,1,0,0,0,1,0,0,0
5,73.84,3,4,1,0,0,3,3,3,0
4,76.66,1,1,0,0,1,0,0,0,0
2,91.9,4,1,1,0,0,0,0,0,1
1,66.48,7,2,1,3,3,0,0,3,0
3,84.76,4,0,0,3,0,0,0,3,3
5,80.22,1,2,1,0,0,0,1,0,0
1,72.2,6,2,1,1,0,0,0,0,0
4,89.1,7,2,1,0,3,0,3,0,3
1,82.05,3,3,0,0,0,1,0,0,0
3,79.09,2,1,0,0,0,1,0,0,0
1,86.71,7,2,0,1,0,0,0,0,0
1,92.09,9,3,1,0,0,3,3,3,0
1,98.91,1,3,0,0,0,2,0,2,0
1,85.17,6,0,0,1,0,0,0,0,0
0,94.98,9,1,1,0,3,3,0,3,0
5,60.04,7,4,1,2,0,2,0,0,0
4,81.21,4,1,0,3,3,3,0,0,0
3,68.59,6,3,0,0,2,0,2,0,0
4,63.77,8,1,1,0,0,2,0,0,2
0,81.28,7,0,0,0,2,0,0,0,2
0,89.87,4,1,0,0,1,0,0,0,0
0,76.49,3,3,1,2,0,0,0,2,0
5,86.8,2,3,1,3,3,0,0,0,3
0,79.59,5,2,1,3,0,0,3,0,3
1,77.48,3,3,1,3,0,0,0,3,3
4,71.61,3,0,1,3,3,0,3,0,0
2,75.3,6,3,0,0,0,0,0,0,1
3,73.99,9,1,0,0,3,0,3,0,3
0,85.85,4,4,0,0,0,0,0,0,1
4,64.64,0,3,1,0,2,0,0,2,0
0,63.71,4,0,1,2,2,0,0,0,0
5,86.4,5,0,0,3,0,0,3,0,3
0,81.85,0,0,0,0,3,3,0,0,3
0,77.21,2,0,1,0,0,2,2,0,0
0,66.1,5,1,1,3,0,0,3,0,3
0,76.44,6,2,0,3,0,3,3,0,0
3,91.59,6,4,1,1,0,0,0,0,0
4,95.58,6,2,0,0,0,0,2,0,2
5,88.1,8,2,1,0,2,2,0,0,0
0,62.4,1,2,0,0,1,0,0,0,0
0,86.82,2,1,1,2,0,0,0,0,2
0,69.64,6,4,0,3,0,0,0,3,3
0,72.61,5,3,1,0,0,1,0,0,0
1,67.83,0,3,1,3,0,3,3,0,0
1,91.03,9,4,0,0,3,0,3,0,3
2,85.94,6,4,1,0,1,0,0,0,0
0,84.47,1,0,1,0,0,0,2,0,2
2,86.72,3,2,0,0,3,0,0,3,3
3,69.47,6,0,1,0,3,0,0,3,3
2,77.79,3,1,1,0,2,0,0,2,0
4,85.33,5,1,0,0,0,3,3,0,3
1,85.46,8,4,0,2,0,2,0,0,0
1,91.67,4,1,1,3,3,0,0,3,0
0,71.48,2,4,1,0,0,0,0,0,1
0,90.81,5,3,1,0,0,0,1,0,0
3,77.61,3,2,1,0,0,0,1,0,0
5,86.81,8,1,1,0,1,0,0,0,0
3,78.23,1,0,1,2,0,2,0,0,0
4,97.94,9,1,1,3,0,3,0,0,3
0,67.17,4,2,0,0,2,0,0,0,2
0,87.0,8,1,1,0,3,3,0,3,0
3,83.06,9,4,1,3,3,0,0,3,0
3,66.91,6,1,0,0,0,0,0,0,1
3,62.64,4,3,0,0,3,0,0,3,3
1,91.97,7,3,1,0,1,0,0,0,0
2,66.3,1,1,0,0,1,0,0,0,0
2,67.46,3,0,0,0,3,0,0,3,3
0,99.14,5,1,1,0,0,2,0,2,0
1,88.69,6,4,0,0,0,3,0,3,3
3,70.02,7,4,0,0,0,2,0,2,0
0,83.64,3,4,1,1,0,0,0,0,0
1,81.36,8,0,1,0,0,3,3,0,3
4,93.78,6,3,1,0,0,0,2,0,2
5,89.17,1,4,1,0,0,0,0,1,0
1,93.27,8,4,1,0,3,0,3,3,0
0,68.46,6,1,0,0,0,1,0,0,0
2,85.61,4,3,1,0,0,0,3,3,3
3,61.61,2,4,1,2,0,2,0,0,0
5,62.76,8,4,0,2,0,2,0,0,0
4,88.54,6,1,0,0,0,2,2,0,0
5,60.98,2,1,0,2,2,0,0,0,0
5,83.19,4,2,0,0,1,0,0,0,0
1,93.62,2,1,1,0,2,0,0,2,0
0,75.2,2,1,1,3,0,3,0,0,3
0,61.79,6,2,0,0,0,3,3,0,3
5,88.55,8,4,1,0,2,0,0,0,2
3,97.19,4,1,1,0,0,0,0,0,1
0,88.69,3,0,0,3,0,0,3,3,0
5,83.14,3,2,1,0,0,3,0,3,3
0,69.2,2,2,0,1,0,0,0,0,0
3,60.62,7,4,0,0,3,0,3,0,3
4,87.79,9,1,0,0,2,2,0,0,0
5,69.24,0,0,0,3,3,0,0,3,0
2,94.33,2,4,1,1,0,0,0,0,0
2,78.65,1,1,1,0,0,0,1,0,0
5,81.23,6,4,1,1,0,0,0,0,0
1,90.16,5,2,1,0,2,2,0,0,0
4,91.18,0,2,0,2,0,0,0,0,2
1,85.71,2,1,1,0,0,1,0,0,0
2,97.54,3,4,0,0,1,0,0,0,0
3,99.29,9,1,1,2,0,0,0,0,2
5,97.88,6,3,0,0,2,2,0,0,0
0,92.97,2,1,1,0,0,0,0,2,2
2,88.23,3,3,1,1,0,0,0,0,0
4,86.53,6,2,0,0,0,0,1,0,0
2,64.15,3,0,0,0,0,0,2,2,0
4,70.86,8,2,1,3,3,0,3,0,0
4,60.23,5,0,0,0,0,0,0,1,0
5,65.5,1,4,0,3,0,0,3,3,0
4,77.57,0,0,0,3,0,3,0,3,0
1,65.86,7,4,0,0,0,0,0,1,0
3,96.07,2,3,1,0,0,0,1,0,0
2,92.23,6,4,1,3,0,0,0,3,3
3,62.86,3,1,0,3,0,0,0,3,3
0,69.96,2,1,1,0,0,0,0,2,2
2,92.76,8,1,0,0,3,3,3,0,0
3,92.12,5,2,1,0,1,0,0,0,0
3,97.82,5,1,0,3,3,0,3,0,0
5,99.9,5,4,1,0,1,0,0,0,0
5,99.05,2,4,0,0,0,1,0,0,0
0,76.41,5,4,0,0,0,0,0,0,1
4,70.01,3,1,0,0,0,0,1,0,0
2,90.34,1,3,0,0,0,0,3,3,3
5,71.97,2,3,1,0,3,0,0,3,3
2,92.26,3,2,0,0,3,3,0,3,0
0,81.36,0,4,0,0,0,2,2,0,0
5,91.76,6,4,0,0,2,0,0,0,2
5,71.04,4,2,0,0,1,0,0,0,0
4,80.32,8,4,1,0,0,0,1,0,0
2,82.56,5,0,1,0,1,0,0,0,0
2,97.72,7,2,1,0,0,0,0,1,0
2,70.66,8,4,1,0,0,0,0,0,1
4,97.47,5,2,1,1,0,0,0,0,0
5,92.19,6,0,1,2,0,0,0,0,2
0,89.24,5,0,0,2,0,2,0,0,0
2,91.47,5,1,1,0,3,0,3,3,0
3,84.22,1,4,1,0,3,0,0,3,3
4,69.76,4,0,1,0,3,3,0,0,3
1,67.58,5,0,1,0,0,0,1,0,0
0,94.65,9,0,0,0,3,3,0,0,3
3,89.01,4,1,0,0,0,0,2,0,2
2,68.53,3,4,1,0,0,0,0,1,0
1,84.6,5,2,0,0,1,0,0,0,0
0,77.9,5,1,0,3,0,3,3,0,0
4,66.35,7,4,0,0,2,0,0,2,0
1,81.27,7,0,0,2,0,0,0,2,0
5,71.26,9,1,1,0,1,0,0,0,0
1,63.85,0,3,0,3,0,3,0,3,0
3,78.68,1,3,1,0,0,0,0,2,2
0,83.6,0,0,1,0,2,2,0,0,0
3,61.88,9,4,0,3,0,3,0,3,0
3,76.08,6,4,0,0,3,0,3,3,0
2,70.31,7,1,1,3,0,3,3,0,0
4,61.23,2,3,1,0,3,3,0,3,0
1,65.03,2,4,1,3,0,3,3,0,0
0,65.56,6,1,1,3,0,0,0,3,3
5,67.31,7,1,0,0,1,0,0,0,0
4,92.14,5,3,1,2,2,0,0,0,0
4,77.58,7,0,1,0,0,0,0,1,0
0,65.88,1,1,0,0,0,2,2,0,0
4,64.01,6,0,0,3,3,0,3,0,0
2,71.92,4,3,1,1,0,0,0,0,0
4,91.92,5,1,0,0,3,0,0,3,3
2,74.58,6,2,1,0,0,2,0,2,0
1,66.4,8,3,0,0,2,0,0,0,2
1,76.16,6,3,1,0,0,0,0,1,0
3,82.21,0,2,1,0,0,0,0,1,0
2,61.18,4,3,1,0,1,0,0,0,0
5,85.11,3,2,1,0,2,0,2,0,0
1,75.8,7,2,0,0,0,0,1,0,0
4,60.39,6,3,0,0,2,0,2,0,0
0,86.96,3,2,1,0,0,1,0,0,0
0,88.5,2,2,0,0,3,0,0,3,3
2,85.15,5,3,1,0,0,0,1,0,0
5,73.68,7,2,0,2,0,0,2,0,0
3,81.18,2,0,1,2,0,0,0,2,0
4,75.49,4,3,1,0,1,0,0,0,0
2,88.02,9,3,0,0,0,0,0,0,1
0,83.34,0,0,1,0,0,0,1,0,0
2,63.27,9,4,0,3,0,3,0,0,3
4,85.72,9,1,1,3,3,0,0,0,3
5,87.49,7,2,0,0,2,0,0,2,0
5,74.83,6,2,0,0,3,3,3,0,0
1,95.03,7,1,1,0,2,0,2,0,0
4,93.72,1,2,1,0,0,0,0,1,0
1,67.01,6,2,1,0,0,1,0,0,0
1,96.17,3,0,1,3,3,3,0,0,0
1,77.63,1,0,0,0,0,0,0,1,0
2,88.95,8,0,1,0,0,0,0,0,1
0,92.56,4,0,0,0,0,1,0,0,0
5,80.2,6,3,0,0,0,0,0,0,1
2,75.96,3,2,0,0,2,0,0,2,0
0,96.62,9,1,1,0,0,3,3,0,3
5,69.23,3,2,0,0,0,0,0,1,0
4,70.28,2,3,0,0,0,0,1,0,0
5,74.46,0,3,1,0,0,3,3,0,3
5,94.38,1,2,0,0,0,1,0,0,0
5,97.55,8,2,0,0,0,0,1,0,0
3,68.8,0,0,1,3,0,3,0,3,0
4,94.55,4,3,1,3,0,3,0,3,0
2,70.33,1,2,0,0,0,2,0,2,0
2,98.83,3,1,0,3,0,0,3,3,0
0,83.9,6,1,1,0,1,0,0,0,0
2,60.28,4,0,0,0,0,0,2,2,0
1,61.37,0,0,1,0,2,0,2,0,0
5,65.9,2,2,0,3,3,0,0,0,3
2,67.5,9,1,1,2,0,2,0,0,0
0,90.7,8,3,1,0,0,0,0,1,0
0,68.91,0,4,0,0,0,0,0,0,1
1,98.77,9,1,1,0,0,0,0,1,0
0,85.44,3,3,1,0,2,0,0,2,0
3,87.7,4,1,0,1,0,0,0,0,0
5,68.71,9,2,0,1,0,0,0,0,0
5,95.71,2,4,1,1,0,0,0,0,0
5,86.71,2,4,1,0,0,0,0,0,1
4,94.58,0,2,0,0,3,0,0,3,3
2,98.26,5,2,1,0,0,1,0,0,0
3,65.03,3,0,1,1,0,0,0,0,0
2,63.86,7,3,1,0,0,0,1,0,0
3,92.14,5,3,1,0,2,0,0,2,0
2,94.65,2,0,1,0,0,0,3,3,3
1,83.35,6,3,1,0,3,0,3,0,3
0,74.64,2,4,0,2,0,0,2,0,0
0,86.11,8,1,0,0,0,2,2,0,0
1,72.23,7,4,0,0,2,0,0,0,2
3,69.54,2,0,1,0,0,0,2,2,0
4,79.53,1,3,0,1,0,0,0,0,0
3,68.65,2,3,0,2,0,0,0,2,0
0,79.35,3,1,1,1,0,0,0,0,0
4,98.26,2,1,0,0,2,0,0,2,0
2,93.59,8,1,0,3,3,0,3,0,0
4,97.67,9,4,0,1,0,0,0,0,0
3,92.25,1,0,0,0,0,0,1,0,0
1,74.19,7,0,1,2,0,0,0,2,0
2,92.48,6,0,1,0,1,0,0,0,0
3,96.92,0,4,1,2,2,0,0,0,0
2,97.88,5,2,0,0,0,3,0,3,3
4,87.33,5,3,0,2,0,2,0,0,0
0,68.45,8,4,1,0,0,2,0,2,0
3,61.59,9,0,0,3,0,0,3,0,3
1,65.89,7,4,1,0,0,1,0,0,0
4,98.62,6,4,1,0,3,3,0,0,3
3,78.48,6,2,1,3,0,0,0,3,3
1,94.2,4,1,0,2,2,0,0,0,0
3,78.6,1,0,1,1,0,0,0,0,0
4,86.43,9,4,1,0,2,2,0,0,0
3,60.97,4,1,0,0,0,0,0,0,1
2,69.99,0,3,1,3,3,0,0,3,0
4,77.45,9,3,1,0,0,0,0,2,2
3,85.23,5,3,0,0,1,0,0,0,0
0,66.86,1,4,1,0,0,3,0,3,3
3,90.58,0,4,1,0,0,2,2,0,0
2,74.58,0,2,1,0,0,0,1,0,0
1,92.7,0,0,1,2,0,0,2,0,0
1,63.92,3,1,1,1,0,0,0,0,0
1,87.19,4,3,0,2,0,0,0,2,0
0,71.73,4,1,1,2,0,0,0,0,2
2,91.82,0,2,0,0,2,0,2,0,0
4,76.09,5,3,1,0,2,0,2,0,0
1,86.61,2,1,0,0,0,2,0,2,0
2,97.37,3,0,1,0,2,0,2,0,0
3,60.83,4,0,0,0,0,0,0,1,0
0,60.44,3,2,0,0,0,0,0,0,1
2,90.81,3,1,1,3,3,3,0,0,0
2,85.86,9,2,0,0,2,2,0,0,0
4,71.72,0,2,1,0,0,3,0,3,3
2,79.78,1,2,0,0,0,3,3,3,0
4,61.68,1,4,0,3,3,3,0,0,0
0,67.7,1,0,0,1,0,0,0,0,0
0,76.98,9,4,1,0,0,2,2,0,0
3,93.36,0,4,0,0,2,0,0,2,0
4,79.19,9,0,1,2,0,0,0,2,0
4,83.45,7,2,1,0,3,3,0,3,0
1,94.95,0,1,0,0,0,0,1,0,0
1,72.35,7,2,0,0,2,2,0,0,0
3,88.03,0,2,0,3,0,3,0,0,3
0,94.47,9,4,0,0,0,0,1,0,0
5,68.1,2,1,1,0,0,0,0,1,0
1,74.26,8,0,1,0,0,0,1,0,0
2,99.19,7,3,1,1,0,0,0,0,0
0,99.33,1,0,0,3,0,0,3,3,0
5,68.93,3,1,0,2,0,0,0,0,2
2,62.66,7,0,1,0,3,0,3,0,3
4,70.84,8,4,0,3,3,0,0,0,3
0,75.91,6,1,1,0,0,0,3,3,3
3,77.64,0,3,0,0,0,1,0,0,0
4,84.75,7,3,1,1,0,0,0,0,0
4,95.98,0,1,0,0,0,0,0,1,0
2,73.21,8,0,0,2,0,0,2,0,0
4,94.0,7,3,1,2,0,0,0,0,2
1,63.74,3,1,0,0,3,0,3,3,0
0,61.67,9,1,0,1,0,0,0,0,0
1,80.16,3,1,0,1,0,0,0,0,0
2,62.39,3,2,1,0,1,0,0,0,0
5,75.7,5,0,1,3,3,0,0,0,3
2,95.87,1,1,0,0,0,0,0,1,0
0,69.66,3,1,0,0,0,2,0,2,0
4,88.24,3,2,0,0,0,0,1,0,0
3,72.09,7,4,0,0,2,0,0,0,2
2,61.8,1,2,0,2,0,2,0,0,0
0,82.27,7,1,0,1,0,0,0,0,0
3,93.39,9,0,1,3,0,0,3,0,3
4,76.38,1,2,1,1,0,0,0,0,0
5,84.69,8,1,0,0,3,0,3,3,0
2,96.0,8,0,0,0,0,3,3,3,0
5,91.59,5,2,1,0,0,2,2,0,0
0,67.76,9,3,1,0,3,3,0,3,0
5,89.34,4,0,1,3,3,0,0,3,0
5,80.08,6,1,1,2,0,0,0,0,2
0,89.84,7,0,1,0,1,0,0,0,0
0,79.78,7,0,0,3,0,3,0,3,0
2,65.12,2,1,0,0,1,0,0,0,0
5,82.8,2,3,0,1,0,0,0,0,0
3,79.69,4,0,1,0,0,1,0,0,0
0,80.72,4,1,1,1,0,0,0,0,0
4,95.16,1,0,1,0,3,0,3,0,3
5,95.79,4,4,0,0,3,0,0,3,3
0,78.14,0,3,1,0,0,3,3,3,0
3,78.23,6,4,0,0,2,2,0,0,0
2,80.61,6,0,0,0,3,0,3,0,3
5,80.78,0,3,0,0,0,3,3,0,3
0,98.02,2,1,0,2,2,0,0,0,0
0,85.98,7,4,1,0,1,0,0,0,0
4,71.1,8,3,0,0,3,0,3,3,0
4,81.26,2,3,1,1,0,0,0,0,0
5,85.09,5,0,0,0,2,2,0,0,0
0,85.59,5,4,1,0,3,3,3,0,0
5,83.41,5,1,0,0,0,0,0,2,2
0,67.11,4,2,0,0,0,0,0,2,2
4,61.34,5,0,0,0,3,3,0,0,3
3,73.51,5,3,0,3,0,0,0,3,3
1,77.1,9,4,0,0,0,2,0,2,0
1,62.47,5,2,0,3,3,3,0,0,0
0,92.6,7,3,0,0,0,0,0,1,0
4,73.76,5,4,0,3,0,3,3,0,0
2,96.55,2,4,1,0,3,0,3,0,3
2,66.18,6,2,1,0,0,2,0,2,0
1,62.28,5,3,0,0,3,0,3,0,3
3,79.29,8,2,0,0,0,0,0,1,0
1,67.57,3,1,1,2,0,2,0,0,0
0,97.5,0,0,0,0,0,0,1,0,0
3,60.41,5,0,0,0,0,0,0,1,0
2,76.5,8,1,1,2,0,0,2,0,0
4,97.07,7,3,1,0,3,0,0,3,3
4,75.38,1,2,0,3,0,0,3,0,3
0,63.72,2,0,0,0,2,0,2,0,0
1,72.12,7,1,1,0,0,2,0,0,2
0,79.92,8,4,0,0,0,3,3,3,0
4,67.41,7,0,1,3,0,0,3,3,0
2,78.66,9,0,0,0,0,3,0,3,3
4,93.45,0,1,0,2,0,0,2,0,0
3,94.9,2,2,1,0,0,0,0,1,0
5,61.97,7,0,1,0,0,1,0,0,0
4,66.44,0,2,0,3,3,3,0,0,0
4,71.01,6,1,0,2,0,0,0,2,0
5,83.79,3,4,1,3,0,3,0,3,0
3,74.44,6,0,1,0,0,3,0,3,3
1,93.76,3,2,0,0,3,3,0,0,3
4,88.67,7,2,0,0,3,3,0,0,3
0,64.02,5,3,0,0,1,0,0,0,0
4,84.98,9,2,0,0,0,3,3,3,0
0,64.52,9,2,0,0,2,2,0,0,0
3,70.2,7,1,0,0,1,0,0,0,0
4,67.11,0,2,0,1,0,0,0,0,0
3,66.92,8,3,0,0,0,0,0,2,2
3,84.66,8,4,1,0,0,0,1,0,0
1,82.54,5,3,1,0,1,0,0,0,0
4,67.04,8,4,0,0,2,0,0,0,2
0,99.61,5,0,0,0,0,0,0,0,1
0,76.87,5,4,1,0,0,3,0,3,3
4,63.88,3,4,0,0,1,0,0,0,0
5,64.82,2,3,1,0,0,2,0,0,2
1,83.36,2,1,0,0,1,0,0,0,0
1,99.16,1,1,1,3,0,0,3,0,3
1,82.88,3,4,1,0,2,0,0,2,0
0,97.96,8,3,1,0,1,0,0,0,0
3,77.77,6,1,0,3,0,0,3,3,0
5,77.43,2,1,0,2,0,0,0,0,2
